poliza_id,edad_conductor,sexo,estado_civil,nivel_estudios,ocupacion,zona_residencia,region,antiguedad_cliente_anios,ingreso_mensual_mxn,score_crediticio,prima_mensual_mxn,suma_asegurada_mxn,deducible_pct,historial_siniestros_3_anios,km_anuales,edad_vehiculo_anios,tipo_vehiculo,uso_vehiculo,segmento_marca,metodo_pago,canal_venta,tiene_gps,asistencia_vial,mantenimiento_al_dia,dias_hasta_renovacion,puntaje_riesgo_zona,numero_siniestros_12m,costo_esperado_anual_mxn,riesgo_alto,clase_costo
POL-01299,43,Femenino,Casado,Preparatoria,Estudiante,Suburbana,Norte,2.6,29317.0,672.0,908.0,337108.0,5,0,14301.0,1.4,Compacto,Particular,Medio,Anual,Banco,No,No,No,85,53.0,0,6878,0,Medio
POL-01300,44,Femenino,Soltero,Licenciatura,Independiente,Urbana,Centro,13.8,16318.0,710.0,350.0,205841.0,5,0,11955.0,1.4,Compacto,Trabajo,Medio,Mensual,Broker,Si,Si,Si,273,63.7,0,1834,0,Bajo
POL-01301,31,Femenino,Casado,Licenciatura,Profesor,Urbana,Sur,5.9,19786.0,496.0,350.0,122748.0,10,1,16636.0,3.9,Compacto,Particular,Economico,Mensual,Agente,No,No,Si,102,61.8,0,4091,0,Bajo
POL-01302,53,Masculino,Soltero,Licenciatura,Empleado,Urbana,Occidente,9.1,10531.0,673.0,933.0,496227.0,5,0,15991.0,6.3,SUV,Particular,Medio,Mensual,Online,No,No,Si,338,74.0,0,7749,0,Medio
POL-01303,38,Masculino,Soltero,Licenciatura,Independiente,Urbana,Centro,1.6,13772.0,666.0,350.0,153305.0,15,1,15847.0,10.9,Compacto,Particular,Economico,Mensual,Online,Si,Si,No,349,54.6,0,500,0,Bajo
POL-01304,30,Masculino,Casado,Posgrado,Estudiante,Suburbana,Centro,19.3,37428.0,775.0,509.0,133664.0,3,1,18380.0,5.5,Compacto,Trabajo,Economico,Mensual,Online,No,No,Si,142,61.9,0,3578,0,Bajo
POL-01305,47,Femenino,Casado,Posgrado,Independiente,Urbana,Centro,0.4,22401.0,535.0,734.0,434150.0,10,0,8831.0,4.6,SUV,Particular,Medio,Anual,Agente,Si,Si,Si,333,62.8,1,10389,0,Medio
POL-01306,28,Femenino,Soltero,Secundaria,Empleado,Suburbana,Sur,0.2,17823.0,767.0,350.0,197497.0,3,0,17762.0,7.5,Sedan,Particular,,Mensual,Agente,Si,Si,No,328,39.5,0,3749,0,Bajo
POL-01307,40,Masculino,Soltero,Licenciatura,Independiente,Suburbana,Centro,7.7,20635.0,,350.0,272707.0,10,0,13082.0,3.0,Sedan,Particular,Medio,Anual,Broker,No,Si,No,175,45.6,0,3439,0,Bajo
POL-01308,40,Masculino,Viudo,Licenciatura,Empleado,Suburbana,Occidente,10.5,28792.0,687.0,384.0,211063.0,5,1,16600.0,5.6,SUV,Particular,Economico,Anual,Agente,No,No,Si,132,43.0,0,5629,0,Medio
POL-01309,54,Masculino,Soltero,Licenciatura,Empleado,Urbana,Norte,0.4,28031.0,776.0,350.0,169964.0,5,0,20766.0,4.9,Compacto,Particular,Economico,Trimestral,Broker,Si,Si,Si,343,60.4,0,3369,0,Bajo
POL-01310,46,Femenino,Soltero,Licenciatura,Independiente,Rural,Occidente,0.5,21111.0,692.0,805.0,362649.0,5,1,8766.0,5.9,SUV,Particular,Medio,Trimestral,Agente,No,Si,Si,263,37.2,1,13366,1,Alto
POL-01311,40,Masculino,Soltero,Secundaria,Empleado,Urbana,Bajio,0.1,40132.0,680.0,867.0,907721.0,5,1,13953.0,10.2,Pickup,Particular,Premium,Trimestral,Broker,Si,No,Si,146,59.9,0,17593,1,Alto
POL-01312,51,Femenino,Soltero,Licenciatura,Independiente,Urbana,Bajio,0.4,,668.0,1201.0,213564.0,10,1,14848.0,1.6,Sedan,Taxi/Plataforma,Economico,Mensual,Online,Si,Si,Si,11,62.5,1,10754,0,Medio
POL-01313,58,Masculino,Casado,Licenciatura,Empleado,Urbana,Norte,0.9,27616.0,614.0,1023.0,135079.0,10,0,12672.0,5.1,Sedan,Taxi/Plataforma,Economico,Anual,Banco,No,Si,No,327,64.5,0,1187,0,Bajo
POL-01314,47,Masculino,Casado,Secundaria,Independiente,Urbana,Centro,14.0,22671.0,648.0,799.0,383951.0,5,1,20449.0,8.2,SUV,Particular,Medio,Mensual,Agente,No,Si,Si,54,71.1,0,4956,0,Medio
POL-01315,40,Masculino,Soltero,Preparatoria,Empleado,Urbana,Norte,4.4,31581.0,596.0,1563.0,334334.0,15,0,11538.0,7.2,Deportivo,Particular,Economico,Mensual,Broker,No,Si,Si,229,63.0,0,5407,0,Medio
POL-01316,23,Femenino,Casado,Secundaria,Independiente,Suburbana,Occidente,6.0,26151.0,647.0,350.0,181463.0,3,0,12445.0,1.7,SUV,Particular,Economico,Mensual,Online,No,Si,Si,121,52.6,0,2832,0,Bajo
POL-01317,26,Masculino,Casado,Preparatoria,,Urbana,Occidente,6.0,39428.0,,634.0,143579.0,10,2,11595.0,1.4,Compacto,Particular,Economico,Trimestral,Online,No,Si,Si,348,65.1,0,5477,0,Medio
POL-01318,36,Femenino,Casado,Secundaria,Empleado,Urbana,Occidente,3.1,36082.0,682.0,471.0,204036.0,15,0,21506.0,7.9,Sedan,Particular,Economico,Mensual,Agente,No,Si,Si,232,69.3,0,2665,0,Bajo
POL-01319,32,Femenino,Divorciado,Preparatoria,Empleado,Suburbana,Centro,6.4,12566.0,641.0,613.0,206765.0,3,2,12792.0,1.7,SUV,Particular,Economico,Anual,Online,Si,Si,No,161,50.4,0,5815,0,Medio
POL-01320,38,Femenino,Divorciado,Licenciatura,Independiente,Urbana,Occidente,3.6,12107.0,,1143.0,188290.0,5,0,18030.0,5.7,SUV,Taxi/Plataforma,Economico,Mensual,Banco,No,Si,Si,81,59.8,0,3108,0,Bajo
POL-01321,41,Masculino,Soltero,Licenciatura,Empleado,Urbana,Centro,1.5,14960.0,666.0,705.0,175237.0,5,1,26366.0,9.8,Compacto,Trabajo,Economico,Anual,Agente,No,No,Si,46,57.7,0,6161,0,Medio
POL-01322,47,Femenino,Casado,Licenciatura,Profesor,Urbana,Sur,3.3,37634.0,542.0,522.0,337532.0,5,1,15088.0,2.0,Sedan,Particular,,Mensual,Online,No,No,Si,363,66.7,0,3799,0,Bajo
POL-01323,39,Femenino,Casado,Licenciatura,Profesor,Suburbana,Norte,3.1,9245.0,795.0,596.0,178519.0,10,0,21616.0,13.1,Sedan,Particular,Economico,Mensual,Agente,No,Si,Si,290,60.2,0,4856,0,Medio
POL-01324,46,Masculino,Viudo,Secundaria,Empleado,Urbana,Occidente,6.9,27335.0,642.0,543.0,642371.0,10,0,24692.0,7.7,Sedan,Trabajo,Premium,Mensual,Broker,Si,No,Si,159,63.2,0,9787,0,Medio
POL-01325,41,Femenino,Casado,Secundaria,Independiente,Urbana,Centro,16.0,26855.0,639.0,350.0,307722.0,15,0,21150.0,21.1,Compacto,Trabajo,Medio,Mensual,Broker,Si,No,Si,178,59.4,0,6455,0,Medio
POL-01326,18,Masculino,Viudo,Licenciatura,Estudiante,Urbana,Norte,2.1,41700.0,578.0,350.0,186476.0,5,0,15408.0,3.9,Sedan,Particular,Economico,Mensual,Agente,No,No,Si,361,63.0,0,5560,0,Medio
POL-01327,28,Femenino,Casado,Secundaria,Empleado,Suburbana,Occidente,5.8,24294.0,,636.0,702360.0,5,0,19032.0,11.2,Sedan,Particular,Premium,Anual,Agente,Si,Si,Si,207,45.5,0,10784,0,Medio
POL-01328,38,Femenino,Soltero,Posgrado,Independiente,Suburbana,Centro,0.4,10509.0,754.0,403.0,207057.0,5,1,8419.0,4.2,SUV,Particular,Economico,Mensual,Online,No,No,Si,39,44.7,1,8329,0,Medio
POL-01329,24,Masculino,Casado,Licenciatura,Independiente,Suburbana,Sur,6.0,12980.0,728.0,350.0,178755.0,10,1,11210.0,5.5,SUV,Particular,Economico,Trimestral,Agente,No,Si,Si,213,38.5,0,1494,0,Bajo
POL-01330,48,Femenino,Viudo,Preparatoria,Independiente,Urbana,Occidente,1.9,11484.0,714.0,418.0,164855.0,3,1,12174.0,3.5,Compacto,Particular,Economico,Mensual,Online,No,No,Si,351,63.0,0,1656,0,Bajo
POL-01331,60,Femenino,Casado,Posgrado,Empleado,Urbana,Occidente,0.2,16365.0,691.0,557.0,310416.0,15,0,27823.0,5.3,Compacto,Trabajo,Medio,Mensual,Agente,No,Si,Si,153,66.9,0,1694,0,Bajo
POL-01332,56,Masculino,Soltero,Secundaria,Empleado,Urbana,Norte,1.8,,623.0,350.0,389365.0,5,0,11031.0,9.0,SUV,Particular,Medio,Mensual,Online,Si,Si,Si,337,56.3,0,5983,0,Medio
POL-01333,37,Masculino,Casado,Preparatoria,Estudiante,Urbana,Occidente,3.8,11589.0,541.0,350.0,170199.0,5,0,10949.0,13.4,Compacto,Particular,Economico,Mensual,Agente,No,Si,No,292,58.0,1,10763,0,Medio
POL-01334,59,Masculino,Soltero,Licenciatura,Independiente,Urbana,Occidente,0.5,49398.0,635.0,535.0,233419.0,5,1,9758.0,3.0,Pickup,Particular,Economico,Anual,Agente,No,No,Si,165,57.4,0,4795,0,Medio
POL-01335,42,Femenino,Soltero,Preparatoria,Empleado,Urbana,Occidente,10.3,10614.0,,370.0,316536.0,10,1,18579.0,6.0,Sedan,Trabajo,Medio,Trimestral,Agente,No,No,Si,271,53.9,0,5347,0,Medio
POL-01336,36,Femenino,Casado,Posgrado,Independiente,Urbana,Occidente,0.3,46127.0,729.0,395.0,188808.0,5,1,16284.0,3.8,Compacto,Trabajo,Economico,Mensual,Online,Si,Si,Si,23,57.4,0,10470,0,Medio
POL-01337,32,Masculino,Soltero,Secundaria,Empleado,Suburbana,Norte,10.6,42219.0,673.0,904.0,234646.0,10,2,21477.0,6.2,Pickup,Particular,Economico,Trimestral,Online,Si,Si,Si,114,48.4,0,4014,0,Bajo
POL-01338,36,Masculino,Casado,Licenciatura,Empleado,Urbana,Centro,4.9,36057.0,771.0,1664.0,383522.0,5,0,19192.0,9.8,SUV,Taxi/Plataforma,Medio,Mensual,Agente,No,No,No,350,54.3,0,7246,0,Medio
POL-01339,35,Masculino,Soltero,Licenciatura,Empleado,Suburbana,Centro,1.6,15021.0,740.0,401.0,345167.0,5,0,7908.0,4.0,Pickup,Particular,Medio,Trimestral,Online,Si,No,Si,259,48.9,0,6671,0,Medio
POL-01340,42,Masculino,Casado,Licenciatura,Estudiante,Urbana,Centro,2.0,26560.0,616.0,421.0,244425.0,3,1,11060.0,7.0,SUV,Particular,Economico,Anual,Broker,Si,No,Si,305,59.4,0,2152,0,Bajo
POL-01341,42,Masculino,Soltero,Preparatoria,Empleado,Urbana,Norte,5.4,10897.0,515.0,398.0,165302.0,10,1,23009.0,2.9,Sedan,Particular,Economico,Anual,Agente,Si,No,Si,363,57.6,0,3251,0,Bajo
POL-01342,40,Femenino,Soltero,Preparatoria,Empresario,Urbana,Sur,3.7,36308.0,754.0,609.0,439700.0,5,0,14382.0,10.3,Pickup,Particular,Medio,Mensual,Banco,No,Si,Si,225,68.0,0,7480,0,Medio
POL-01343,46,Femenino,Soltero,Licenciatura,Profesor,Urbana,Sur,4.5,21123.0,752.0,491.0,147324.0,10,0,22032.0,8.4,Compacto,Particular,Economico,Mensual,Online,No,Si,Si,101,59.9,0,936,0,Bajo
POL-01344,55,Masculino,Soltero,Secundaria,Empleado,Urbana,Centro,2.0,17565.0,548.0,350.0,409497.0,5,0,14677.0,3.2,Pickup,Trabajo,Medio,Mensual,Agente,No,Si,Si,130,61.2,0,7872,0,Medio
POL-01345,52,Femenino,Soltero,Licenciatura,Empleado,Urbana,Bajio,2.7,11223.0,763.0,906.0,640882.0,5,1,10178.0,3.2,Sedan,Particular,Premium,Anual,Agente,No,Si,Si,263,75.4,0,12798,1,Alto
POL-01346,21,Femenino,Soltero,Licenciatura,Estudiante,Rural,Occidente,18.4,6000.0,679.0,1631.0,573183.0,5,0,13832.0,11.6,Deportivo,Particular,Medio,Anual,Online,Si,No,No,11,34.6,0,9287,0,Medio
POL-01347,18,Masculino,Casado,Licenciatura,,Suburbana,Bajio,1.0,12427.0,662.0,350.0,207283.0,5,0,10176.0,15.5,Sedan,Particular,Economico,Mensual,Online,No,Si,Si,321,62.5,0,2204,0,Bajo
POL-01348,52,Masculino,Soltero,Licenciatura,Estudiante,Urbana,Occidente,2.2,,771.0,350.0,216022.0,10,0,12389.0,3.3,Sedan,Particular,Economico,Trimestral,Agente,Si,Si,Si,180,62.2,0,6628,0,Medio
POL-01349,22,Femenino,Casado,Secundaria,,Suburbana,Sur,1.4,,751.0,637.0,194619.0,10,1,16605.0,9.1,Sedan,Particular,Economico,Anual,Broker,No,Si,Si,348,40.9,0,4815,0,Medio
POL-01350,37,Femenino,Soltero,Licenciatura,Empleado,Suburbana,Centro,5.8,,699.0,1850.0,757148.0,5,1,18314.0,4.3,Sedan,Taxi/Plataforma,Premium,Mensual,Online,No,Si,No,160,45.6,0,15313,1,Alto
POL-01351,25,Femenino,Divorciado,Licenciatura,Empleado,Suburbana,Centro,5.8,31551.0,685.0,960.0,900197.0,15,1,6754.0,11.6,SUV,Trabajo,Premium,Anual,Agente,Si,No,No,113,50.6,0,16543,1,Alto
POL-01352,18,Masculino,Divorciado,Preparatoria,Profesor,Suburbana,Centro,1.4,59392.0,696.0,1280.0,257860.0,5,0,15404.0,4.5,Pickup,Taxi/Plataforma,Economico,Mensual,Agente,No,Si,Si,17,60.0,0,3679,0,Bajo
POL-01353,47,Masculino,Casado,Posgrado,Estudiante,Urbana,Sur,0.3,45595.0,620.0,605.0,323895.0,10,1,12274.0,8.0,Compacto,Particular,Medio,Mensual,Agente,No,Si,Si,103,71.4,0,6727,0,Medio
POL-01354,50,Femenino,Soltero,Preparatoria,,Urbana,Norte,0.0,12888.0,646.0,1824.0,492301.0,5,1,11934.0,5.9,Deportivo,Particular,Medio,Mensual,Online,Si,No,Si,185,65.5,0,8054,0,Medio
POL-01355,33,Femenino,Soltero,Secundaria,Empleado,Urbana,Sur,2.2,7558.0,582.0,350.0,140936.0,3,0,16230.0,1.1,Compacto,Particular,Economico,Mensual,Online,No,Si,Si,341,,0,971,0,Bajo
POL-01356,18,Masculino,Divorciado,Preparatoria,Empleado,Urbana,Norte,2.1,80546.0,625.0,350.0,203892.0,5,0,12473.0,3.1,SUV,Trabajo,Economico,Anual,Banco,No,Si,Si,92,50.0,0,3418,0,Bajo
POL-01357,33,Femenino,Soltero,Posgrado,Empleado,Urbana,Sur,17.8,76630.0,623.0,658.0,234369.0,5,1,23102.0,7.9,Pickup,Particular,Economico,Mensual,Online,No,No,Si,300,67.0,0,5417,0,Medio
POL-01358,45,Masculino,Soltero,Preparatoria,Independiente,Suburbana,Centro,2.5,24403.0,602.0,455.0,166126.0,15,0,22034.0,7.4,Compacto,Particular,Economico,Mensual,Agente,No,Si,No,142,52.5,0,5372,0,Medio
POL-01359,21,Masculino,Soltero,Licenciatura,Independiente,Rural,Centro,1.2,,660.0,1015.0,710738.0,3,1,22000.0,6.3,SUV,Particular,Premium,Mensual,Online,No,No,Si,142,44.6,0,13858,1,Alto
POL-01360,42,Femenino,Soltero,Posgrado,Estudiante,Rural,Norte,8.9,,626.0,678.0,586862.0,3,0,12778.0,13.7,Compacto,Particular,Premium,Mensual,Agente,Si,No,Si,300,29.1,0,7993,0,Medio
POL-01361,40,Masculino,Soltero,Preparatoria,Profesor,Rural,Norte,2.7,20731.0,688.0,350.0,209695.0,3,0,10206.0,8.7,SUV,Particular,Economico,Trimestral,Agente,Si,Si,Si,99,33.9,0,2878,0,Bajo
POL-01362,48,Femenino,Casado,Secundaria,Empleado,Suburbana,Norte,3.7,20675.0,528.0,501.0,215822.0,5,0,15951.0,8.1,SUV,Particular,Economico,Mensual,Banco,No,Si,No,61,48.7,0,5552,0,Medio
POL-01363,42,Femenino,Soltero,Licenciatura,Empleado,Rural,Sur,0.4,35981.0,,350.0,230477.0,5,0,14673.0,1.1,SUV,Particular,Economico,Mensual,Agente,No,No,,83,50.9,0,5433,0,Medio
POL-01364,27,Masculino,Casado,Preparatoria,Empleado,Urbana,Centro,1.9,26442.0,660.0,1547.0,528570.0,5,0,12151.0,9.0,Pickup,Taxi/Plataforma,Medio,Trimestral,Banco,Si,Si,Si,275,80.3,0,11274,0,Medio
POL-01365,56,Femenino,Soltero,Licenciatura,Estudiante,Urbana,Norte,11.5,11460.0,,725.0,396606.0,5,0,9033.0,1.8,Pickup,Particular,Medio,Anual,Broker,Si,No,Si,166,59.7,0,7953,0,Medio
POL-01366,38,No especificado,Soltero,Preparatoria,Empleado,Urbana,Sur,3.6,18402.0,637.0,350.0,396174.0,3,0,15272.0,5.3,SUV,Particular,Medio,Mensual,Online,No,Si,Si,294,54.5,0,9246,0,Medio
POL-01367,40,Masculino,Divorciado,Preparatoria,,Suburbana,Centro,1.7,31648.0,531.0,350.0,351454.0,5,0,13278.0,1.8,SUV,Trabajo,Medio,Trimestral,Agente,No,No,Si,128,56.5,0,6065,0,Medio
POL-01368,28,Femenino,Soltero,Licenciatura,Empleado,Urbana,Bajio,3.9,29127.0,677.0,671.0,140303.0,5,1,19286.0,7.1,Compacto,Particular,Economico,Anual,Agente,No,No,Si,363,85.9,0,3727,0,Bajo
POL-01369,34,Femenino,Casado,Preparatoria,Estudiante,Suburbana,Bajio,9.7,25410.0,699.0,1566.0,505540.0,10,0,19158.0,10.0,Deportivo,Particular,Medio,Trimestral,Agente,No,No,Si,66,58.9,0,7226,0,Medio
POL-01370,28,Femenino,Casado,Preparatoria,Estudiante,Urbana,Centro,1.3,36761.0,687.0,554.0,669376.0,10,0,21554.0,5.1,Sedan,Trabajo,Premium,Trimestral,Online,No,Si,Si,46,59.0,1,14036,1,Alto
POL-01371,38,Femenino,Soltero,Preparatoria,Independiente,Urbana,Norte,2.8,18031.0,728.0,350.0,189425.0,10,0,8574.0,5.2,Sedan,Particular,Economico,Trimestral,Banco,No,Si,Si,309,,0,3394,0,Bajo
POL-01372,62,Femenino,Divorciado,Preparatoria,Profesor,Suburbana,Norte,12.7,,665.0,350.0,469126.0,15,0,17706.0,2.9,Pickup,Particular,Medio,Mensual,Online,No,Si,Si,147,55.5,0,9040,0,Medio
POL-01373,22,Femenino,Soltero,Preparatoria,Empleado,Urbana,Sur,0.8,6000.0,686.0,404.0,205544.0,10,0,11499.0,9.9,SUV,Particular,Economico,Trimestral,Banco,No,No,Si,249,58.7,0,2498,0,Bajo
POL-01374,19,Femenino,Casado,Licenciatura,Estudiante,Urbana,Occidente,5.1,17180.0,662.0,363.0,340112.0,5,1,8788.0,2.0,Sedan,Particular,Medio,Anual,Banco,Si,Si,Si,136,80.5,0,4012,0,Bajo
POL-01375,59,Masculino,Soltero,Preparatoria,,Urbana,Occidente,3.8,33488.0,702.0,593.0,324373.0,5,1,13143.0,5.9,Sedan,Particular,Medio,Mensual,Banco,No,No,No,94,58.0,0,5323,0,Medio
POL-01376,37,Masculino,Casado,Preparatoria,Estudiante,Urbana,Sur,4.6,17749.0,532.0,425.0,270121.0,10,0,21378.0,5.0,Compacto,Particular,Medio,Anual,Agente,Si,Si,No,237,60.0,0,6055,0,Medio
POL-01377,31,Masculino,Soltero,Licenciatura,Estudiante,Suburbana,Centro,1.7,17024.0,583.0,583.0,234354.0,5,0,13452.0,6.7,Compacto,Particular,Medio,Trimestral,Banco,Si,Si,No,283,55.8,0,12240,1,Alto
POL-01378,54,Femenino,Casado,Preparatoria,Empleado,Urbana,Sur,1.5,12407.0,769.0,755.0,229176.0,5,1,24110.0,8.5,SUV,Particular,Economico,Mensual,Online,No,Si,Si,319,64.8,1,21782,1,Alto
POL-01379,32,Femenino,Casado,Preparatoria,Empleado,Urbana,Occidente,4.6,38202.0,465.0,360.0,408977.0,5,0,18519.0,4.8,SUV,Particular,,Trimestral,Agente,No,No,Si,34,65.3,0,5911,0,Medio
POL-01380,64,Masculino,Divorciado,Posgrado,,Urbana,Occidente,1.0,29746.0,639.0,350.0,227764.0,15,0,13333.0,9.0,SUV,Particular,Economico,Mensual,Broker,No,No,Si,295,65.3,0,5447,0,Medio
POL-01381,49,Femenino,Divorciado,Licenciatura,Empleado,Suburbana,Bajio,2.2,34640.0,738.0,578.0,335737.0,10,0,21880.0,5.2,Sedan,Particular,Medio,Anual,Broker,No,Si,Si,357,58.9,1,7298,0,Medio
POL-01382,34,Femenino,Casado,Licenciatura,Otro,Urbana,Occidente,0.8,8513.0,643.0,389.0,244558.0,5,1,17950.0,6.5,SUV,Particular,Economico,Mensual,Online,Si,No,Si,257,46.4,0,4272,0,Bajo
POL-01383,68,Masculino,Divorciado,Licenciatura,Profesor,Suburbana,Centro,0.0,20142.0,620.0,413.0,280496.0,15,1,10371.0,2.5,Sedan,Particular,Medio,Anual,Banco,No,Si,Si,269,52.3,2,17502,1,Alto
POL-01384,32,Masculino,Soltero,Secundaria,Independiente,Suburbana,Norte,14.0,18859.0,660.0,350.0,219225.0,15,0,25723.0,4.1,SUV,Particular,Economico,Mensual,Agente,No,No,Si,354,47.7,0,5915,0,Medio
POL-01385,50,Masculino,Soltero,Licenciatura,Empleado,Urbana,Occidente,2.3,,624.0,401.0,191493.0,5,0,16927.0,1.7,Sedan,Particular,Economico,Trimestral,Agente,No,No,Si,323,59.0,0,5091,0,Medio
POL-01386,44,Femenino,Soltero,Preparatoria,,Rural,Centro,13.9,15678.0,652.0,365.0,235298.0,10,1,15603.0,5.5,Pickup,Particular,Economico,Anual,Agente,Si,Si,No,46,36.0,0,3805,0,Bajo
POL-01387,57,Masculino,Soltero,Licenciatura,Empleado,Suburbana,Bajio,0.6,18187.0,599.0,818.0,984573.0,10,0,10795.0,8.2,Pickup,Particular,Premium,Mensual,Online,No,Si,Si,93,28.9,0,15363,1,Alto
POL-01388,60,Masculino,Casado,Preparatoria,Independiente,Urbana,Centro,3.5,35105.0,733.0,350.0,227448.0,3,0,21987.0,4.7,SUV,Particular,Economico,Trimestral,Online,No,Si,Si,181,58.6,0,2400,0,Bajo
POL-01389,40,Masculino,Casado,Secundaria,Empleado,Urbana,Occidente,0.9,7683.0,757.0,1367.0,142361.0,10,1,18345.0,5.0,Sedan,Taxi/Plataforma,Economico,Mensual,Agente,Si,Si,Si,189,75.3,0,500,0,Bajo
POL-01390,30,Masculino,Soltero,Secundaria,Profesor,Rural,Occidente,6.2,58472.0,640.0,600.0,199076.0,5,1,18961.0,6.7,Sedan,Particular,Economico,Anual,Online,Si,No,No,50,48.7,0,2248,0,Bajo
POL-01391,46,Masculino,Casado,Posgrado,Otro,Suburbana,Centro,6.1,28707.0,546.0,350.0,239609.0,10,0,12709.0,7.2,Pickup,Particular,Economico,Trimestral,Agente,Si,No,Si,205,48.5,0,2585,0,Bajo
POL-01392,31,Masculino,Soltero,Preparatoria,Empleado,Urbana,Bajio,0.5,21494.0,611.0,350.0,145560.0,10,0,20088.0,1.6,Sedan,Particular,Economico,Anual,Agente,No,No,Si,303,53.7,0,500,0,Bajo
POL-01393,66,Femenino,Soltero,Preparatoria,Independiente,Urbana,Bajio,9.7,36227.0,636.0,422.0,310457.0,5,2,20515.0,3.6,Sedan,Trabajo,Medio,Anual,Agente,No,No,Si,332,71.6,0,5061,0,Medio
POL-01394,42,Masculino,Casado,Secundaria,Estudiante,Suburbana,Occidente,0.9,9900.0,688.0,350.0,208692.0,5,0,11822.0,1.8,Pickup,Particular,Economico,Mensual,Agente,Si,Si,No,124,60.5,1,12611,1,Alto
POL-01395,35,Masculino,Casado,Secundaria,Empleado,Suburbana,Centro,3.8,15263.0,574.0,350.0,297727.0,15,0,7707.0,4.2,Compacto,Particular,Medio,Mensual,Agente,No,Si,Si,211,58.3,0,4645,0,Bajo
POL-01396,42,Masculino,Casado,Licenciatura,Empleado,Suburbana,Centro,17.0,,592.0,350.0,179227.0,15,1,18698.0,12.3,Sedan,Particular,Economico,Trimestral,Agente,Si,No,No,265,42.3,0,3978,0,Bajo
POL-01397,22,Femenino,Casado,Preparatoria,Empleado,Urbana,Norte,8.6,46623.0,688.0,350.0,201392.0,3,0,6847.0,8.3,SUV,Particular,Economico,Mensual,Agente,No,No,Si,134,58.1,0,3863,0,Bajo
POL-01398,27,Femenino,Soltero,Preparatoria,,Suburbana,Centro,12.5,21445.0,720.0,870.0,299796.0,15,2,16336.0,5.3,Compacto,Trabajo,Medio,Mensual,Agente,No,No,Si,272,63.2,0,5588,0,Medio
POL-01399,56,Masculino,Casado,Preparatoria,Empleado,Urbana,Occidente,1.7,28179.0,603.0,1506.0,161654.0,3,1,13040.0,14.2,Compacto,Taxi/Plataforma,Economico,Mensual,Agente,No,No,No,277,55.3,0,2967,0,Bajo
POL-01400,31,Masculino,Soltero,Licenciatura,Empleado,Urbana,Bajio,0.4,15907.0,550.0,350.0,174979.0,5,0,22203.0,6.4,Sedan,Particular,Economico,Mensual,Broker,Si,Si,Si,314,68.8,0,3401,0,Bajo
POL-01401,26,Masculino,Soltero,Secundaria,Independiente,Suburbana,Occidente,0.8,28755.0,850.0,350.0,131758.0,10,0,13339.0,18.5,Compacto,Particular,Economico,Mensual,Agente,No,Si,Si,299,35.8,0,2402,0,Bajo
POL-01402,47,Masculino,Casado,Secundaria,Independiente,Rural,Bajio,2.8,55342.0,709.0,678.0,203365.0,10,1,21590.0,5.8,SUV,Trabajo,Economico,Anual,Online,No,No,Si,266,39.6,1,8196,0,Medio
POL-01403,55,Masculino,Soltero,Preparatoria,,Urbana,Occidente,6.3,38038.0,630.0,1978.0,519680.0,10,0,12672.0,3.6,Deportivo,Particular,Medio,Anual,Agente,No,Si,No,297,69.7,0,7691,0,Medio
POL-01404,49,Masculino,Soltero,Preparatoria,Profesor,Urbana,Occidente,0.7,21036.0,715.0,529.0,437486.0,3,1,21000.0,2.4,SUV,Particular,Medio,Trimestral,Agente,No,No,Si,278,64.8,0,10550,0,Medio
POL-01405,53,Masculino,Divorciado,Preparatoria,Independiente,Suburbana,Bajio,4.3,31899.0,641.0,809.0,222315.0,3,1,26832.0,7.8,Compacto,Particular,Medio,Mensual,Agente,No,Si,Si,213,54.2,0,5047,0,Medio
POL-01406,30,Masculino,Divorciado,Licenciatura,Empleado,Urbana,Occidente,1.6,30225.0,715.0,350.0,152135.0,15,0,9626.0,4.1,Compacto,Particular,Economico,Mensual,Broker,Si,Si,,61,55.2,0,3519,0,Bajo
POL-01407,22,Masculino,Soltero,Licenciatura,Estudiante,Suburbana,Bajio,1.7,29069.0,662.0,1407.0,218343.0,3,0,17106.0,5.8,SUV,Taxi/Plataforma,Economico,Mensual,Agente,Si,Si,No,53,43.4,1,16997,1,Alto
POL-01408,60,Femenino,Soltero,Licenciatura,Empleado,Suburbana,Norte,4.3,40553.0,657.0,504.0,173244.0,3,1,30618.0,7.1,Compacto,Particular,Economico,Anual,Online,Si,No,Si,337,53.9,0,1624,0,Bajo
POL-01409,36,Femenino,Soltero,Preparatoria,Empresario,Urbana,Centro,2.5,40387.0,641.0,835.0,329063.0,10,1,15866.0,3.0,Sedan,Particular,Medio,Mensual,Online,No,No,Si,364,,0,17122,1,Alto
POL-01410,37,Masculino,Casado,Secundaria,Independiente,Rural,Bajio,6.7,20514.0,541.0,479.0,341226.0,5,1,15840.0,6.3,Sedan,Particular,Medio,Mensual,Agente,No,Si,Si,111,43.8,0,7229,0,Medio
POL-01411,57,Femenino,Divorciado,Preparatoria,Empresario,Suburbana,Occidente,0.7,31314.0,795.0,350.0,211253.0,5,0,19837.0,4.7,SUV,Trabajo,Economico,Mensual,Broker,No,Si,Si,268,57.6,0,1737,0,Bajo
